i,j,family_i,family_j,era_i,era_j,within_family,between_family,within_era,across_era,phi_primary,jaccard,overlap,cosine,phi,yule_q,cohen_kappa,ci_lo,ci_hi
Llama-2,Mixtral-8x7B,Llama,Mistral,2023Q3,2023Q4,0,1,0,1,0.04815390580390115,0.2759666413949962,0.5345080763582967,0.4406501952855684,0.04815390580390115,0.10138848777019972,0.04560890152082967,0.002890128133973375,0.09403775749828092
Llama-2,Phi-1,Llama,Phi,2023Q3,2023Q2,0,1,0,1,0.06118241553874846,0.2571428571428571,0.44933920704845814,0.4107419552615232,0.06118241553874846,0.1298847823857226,0.06055888244764801,0.015755330713474142,0.1028210454556215
Llama-2,Phi-1.5,Llama,Phi,2023Q3,2023Q3,0,1,1,0,0.09006505505643221,0.2977913175932978,0.5741556534508077,0.46845230970766444,0.09006505505643221,0.1888417050788122,0.08471544279620434,0.05230432104577373,0.1324697589978961
Llama-2,Phi-2,Llama,Phi,2023Q3,2023Q4,0,1,0,1,0.034833573758096543,0.25341914722445696,0.46255506607929514,0.4076028398399414,0.034833573758096543,0.0737661179744544,0.03410102179205496,-0.009763238742375602,0.07939493383838363
Llama-2,Phi-3,Llama,Phi,2023Q3,2024Q2,0,1,0,1,0.04950104043502592,0.27706283118849356,0.5374449339207048,0.4421896153006081,0.04950104043502592,0.10422692917794159,0.046824378140239487,0.004369962014189777,0.09191917744797272
Llama-2,Phi-3.5,Llama,Phi,2023Q3,2024Q3,0,1,0,1,0.039955373862515936,0.2760416666666667,0.5447870778267254,0.4421199215404519,0.039955373862515936,0.08430718234997973,0.03743992655656741,-0.002103444388091174,0.08432300602005059
Llama-2,Phi-4,Llama,Phi,2023Q3,2024Q4,0,1,0,1,0.04133127116368208,0.2909090909090909,0.6108663729809104,0.4670429405224919,0.04133127116368208,0.08869273768666568,0.03670313071482515,-0.00603526807372357,0.09229261147444007
Llama-2,Phi-4-reasoning-plus,Llama,Phi,2023Q3,2025Q2,0,1,0,1,0.05405854260871071,0.28218562874251496,0.55359765051395,0.44970523748762103,0.05405854260871071,0.11393531621010662,0.050690550856853166,0.014056165671650854,0.09948444334037826
Llama-2,Phi-4-reasoning-vision-15B,Llama,Phi,2023Q3,2026Q1,0,1,0,1,0.11084582471426094,0.31065759637188206,0.6035242290748899,0.4853489342591529,0.11084582471426094,0.2323073959170658,0.10316282609914189,0.06556738745235297,0.15033916279610282
Llama-2,Qwen-7B,Llama,Qwen,2023Q3,2023Q3,0,1,1,0,0.05866715989082296,0.27099841521394613,0.5022026431718062,0.43137174929982997,0.05866715989082296,0.12337016390159228,0.05683298870147449,0.019113054266616688,0.1017458239606296
Llama-2,Qwen1.5,Llama,Qwen,2023Q3,2024Q1,0,1,0,1,0.02477458254362646,0.28541810642709053,0.6064610866372981,0.4609136745865419,0.02477458254362646,0.05326775457310395,0.02185316256440958,-0.018687849156185182,0.06890927482923787
Llama-2,Qwen2,Llama,Qwen,2023Q3,2024Q2,0,1,0,1,0.05782927312933406,0.26688102893890675,0.48751835535976507,0.42525850696064066,0.05782927312933406,0.12180459865155684,0.05639391415460865,0.013300086942345373,0.10055273503544793
Llama-2,Qwen2.5,Llama,Qwen,2023Q3,2024Q3,0,1,0,1,0.06853695646616234,0.30028530670470754,0.618208516886931,0.47739238580620713,0.06853695646616234,0.14639199668501746,0.06151164548291479,0.024478124477646895,0.11242204332668253
Llama-2,Qwen3,Llama,Qwen,2023Q3,2025Q2,0,1,0,1,0.04808448768799399,0.265982636148382,0.4948604992657856,0.42506514477790264,0.04808448768799399,0.10128509490531759,0.04658117336127312,0.008117889887275853,0.0895179655858063
Llama-2,Qwen3.5,Llama,Qwen,2023Q3,2026Q1,0,1,0,1,0.07200568643268274,0.2823712948517941,0.5315712187958884,0.4470147678815161,0.07200568643268274,0.15100025463039843,0.06901154324491986,0.028034340848597728,0.11550103326648299
Llama-2,Qwen3.6,Llama,Qwen,2023Q3,2026Q2,0,1,0,1,0.06608516608819506,0.2816358024691358,0.5359765051395007,0.4467929077597427,0.06608516608819506,0.13875470861954353,0.0630220808759887,0.02212120572924705,0.1091551459137079
Llama-3,Llama-3.1,Llama,Llama,2024Q2,2024Q3,1,0,0,1,0.05011752233408243,0.36472945891783565,0.555442522889115,0.5348881186995115,0.05011752233408243,0.10018908135305335,0.04996903158778042,0.010614924408285929,0.09040511096636936
Llama-3,Llama-3.2,Llama,Llama,2024Q2,2024Q3,1,0,0,1,0.10062768902669544,0.3752591568762958,0.5838709677419355,0.5468968509242137,0.10062768902669544,0.20025661626275587,0.09978092013543126,0.05452579324501889,0.1409706889947486
Llama-3,Llama-3.3,Llama,Llama,2024Q2,2024Q4,1,0,0,1,0.04992689040237636,0.3418156808803301,0.5578002244668911,0.5114045693452614,0.04992689040237636,0.10044932520114197,0.0492181135374649,0.0038920554873774914,0.09170331493702678
Llama-3,Llama-4,Llama,Llama,2024Q2,2025Q2,1,0,0,1,0.05122361317077859,0.36088709677419356,0.5564766839378238,0.5309549773708845,0.05122361317077859,0.10244833476346664,0.05099291487875454,0.004197469514562519,0.09581138770283114
Llama-3,Ministral-3,Llama,Mistral,2024Q2,2025Q4,0,1,0,1,0.07474503787340993,0.3323843416370107,0.5751231527093597,0.5033683825979858,0.07474503787340993,0.15189138770857083,0.07246262162803577,0.029397783371696184,0.11657981224627073
Llama-3,Mistral-7B,Llama,Mistral,2024Q2,2023Q3,0,1,0,1,0.08315588151411539,0.296711509715994,0.5881481481481482,0.46933796691061286,0.08315588151411539,0.17556493889892827,0.07699852869053449,0.04058325690318583,0.12428308422789176
Llama-3,Mistral-Large-2,Llama,Mistral,2024Q2,2024Q3,0,1,0,1,0.04897911399689949,0.32937892533147245,0.5585798816568047,0.49872450910600935,0.04897911399689949,0.0991892358116267,0.0478549489745367,0.006735510020592864,0.08875688886147343
Llama-3,Mistral-Large-3,Llama,Mistral,2024Q2,2025Q4,0,1,0,1,0.062473796307945834,0.3042212518195051,0.5710382513661202,0.4745345177725044,0.062473796307945834,0.12969071096758597,0.05912920242500592,0.014883546971289963,0.1086479943731644
Llama-3,Mistral-Medium-3,Llama,Mistral,2024Q2,2025Q2,0,1,0,1,0.045897271408315475,0.3004322766570605,0.5597315436241611,0.4692507613922866,0.045897271408315475,0.09504235069983781,0.043632423914113955,0.0019114904692619373,0.08838186576343222
Llama-3,Mistral-Medium-3.5,Llama,Mistral,2024Q2,2026Q2,0,1,0,1,0.051031965829441625,0.36943521594684386,0.5554445554445554,0.5397651243453925,0.051031965829441625,0.10198198198198198,0.050943056583394986,0.009734184178693478,0.09728925006504077
Llama-3,Mistral-Small-2,Llama,Mistral,2024Q2,2024Q3,0,1,0,1,0.07626338120058494,0.3648186173853525,0.5706638115631691,0.535674333938752,0.07626338120058494,0.15234229283574066,0.0756603848758915,0.03057492934775196,0.12292168076865322
Llama-3,Mistral-Small-3,Llama,Mistral,2024Q2,2025Q1,0,1,0,1,0.06669891466911529,0.3662830060934326,0.5647181628392485,0.5368606562615116,0.06669891466911529,0.13320890889648074,0.06635279096676377,0.02361574876323712,0.10609477943505594
Llama-3,Mistral-Small-3.1,Llama,Mistral,2024Q2,2025Q1,0,1,0,1,0.04382861049047173,0.3708827404479578,0.5514201762977473,0.5411810627636486,0.04382861049047173,0.08765671593933369,0.04379518192923072,0.002465593001988459,0.08732128063366147
Llama-3,Mistral-Small-3.2,Llama,Mistral,2024Q2,2025Q2,0,1,0,1,0.08001662553332854,0.28818660647103084,0.5874233128834356,0.46070406417720294,0.08001662553332854,0.17052830068366182,0.07334848366115514,0.035725356701209535,0.12475429118343855
Llama-3,Mistral-Small-4,Llama,Mistral,2024Q2,2026Q1,0,1,0,1,0.06141554257573472,0.38461538461538464,0.5592734225621415,0.555567831395894,0.06141554257573472,0.1226787395580841,0.06140949019293246,0.019531597423594425,0.10484379533784995
Llama-3,Mixtral-8x22B,Llama,Mistral,2024Q2,2024Q2,0,1,1,0,0.05900879021593073,0.32292405961674947,0.5659203980099502,0.4928677930337217,0.05900879021593073,0.12032079991667535,0.05708863762157037,0.02134056542821281,0.1009594487807022
Llama-3,Mixtral-8x7B,Llama,Mistral,2024Q2,2023Q4,0,1,0,1,0.045962899573735456,0.3673740053050398,0.5528942115768463,0.5375550811738491,0.045962899573735456,0.0918967423526207,0.04588550626075143,0.0014968841162183526,0.08275112947472278
Llama-3,Phi-1,Llama,Phi,2024Q2,2023Q2,0,1,0,1,0.03476158256380558,0.31486676016830295,0.550920245398773,0.4830750461094334,0.03476158256380558,0.07084212800611611,0.03372564533676185,-0.009324986150533624,0.08229117004531779
Llama-3,Phi-1.5,Llama,Phi,2024Q2,2023Q3,0,1,0,1,0.053730991104611464,0.3758256274768824,0.5562072336265884,0.5464136210054708,0.053730991104611464,0.10735852381028656,0.05369409785503995,0.007189250104746656,0.09625627119433249
Llama-3,Phi-2,Llama,Phi,2024Q2,2023Q4,0,1,0,1,0.04681922387075457,0.336783988957902,0.556442417331813,0.5061358416900795,0.04681922387075457,0.09438416267124682,0.04604022315312988,0.0025937411194670926,0.08542900634559697
Llama-3,Phi-3,Llama,Phi,2024Q2,2024Q2,0,1,1,0,0.03770861424209077,0.36459709379128136,0.5487077534791253,0.534548548654259,0.03770861424209077,0.07544537626477238,0.03765355527990088,-0.005525490127489259,0.08545294615261542
Llama-3,Phi-3.5,Llama,Phi,2024Q2,2024Q3,0,1,0,1,0.05809820100396082,0.3803559657218194,0.558027079303675,0.5511408620052646,0.05809820100396082,0.11605415860735009,0.05807848009940279,0.018046878292306924,0.10662146756996185
Llama-3,Phi-4,Llama,Phi,2024Q2,2024Q4,0,1,0,1,0.03971492050097902,0.40113350125944586,0.6009433962264151,0.573222906703224,0.03971492050097902,0.08048778479501346,0.039490960509039406,-0.009290270092746737,0.08078943352271267
Llama-3,Phi-4-reasoning-plus,Llama,Phi,2024Q2,2025Q2,0,1,0,1,0.05621000426254507,0.3790375741595254,0.5571705426356589,0.5497624375586926,0.05621000426254507,0.11230149988986123,0.05618788073100365,0.00760382629357266,0.09653217630350129
Llama-3,Phi-4-reasoning-vision-15B,Llama,Phi,2024Q2,2026Q1,0,1,0,1,0.08007661178540205,0.3947194719471947,0.5679012345679012,0.5660229829586102,0.08007661178540205,0.15956340956340956,0.0800746373467627,0.04315921722210324,0.12118278656938006
Llama-3,Qwen-7B,Llama,Qwen,2024Q2,2023Q3,0,1,0,1,0.07799164432323678,0.3628865979381443,0.5720476706392199,0.53380192964431,0.07799164432323678,0.15589475798353084,0.07726304473333191,0.03733026459922605,0.12028443321126663
Llama-3,Qwen1.5,Llama,Qwen,2024Q2,2024Q1,0,1,0,1,0.026739259819907327,0.3985009369144285,0.6018867924528302,0.5707039041506657,0.026739259819907327,0.05438384306968422,0.02654509431292072,-0.018126973435173298,0.06642386019884729
Llama-3,Qwen2,Llama,Qwen,2024Q2,2024Q2,0,1,1,0,0.08794369881296786,0.360473208072373,0.5787709497206703,0.5318207883312134,0.08794369881296786,0.17601942060778114,0.08675345324455921,0.04427483722483883,0.13118963098609748
Llama-3,Qwen2.5,Llama,Qwen,2024Q2,2024Q3,0,1,0,1,0.0723420794934289,0.41063420884048685,0.6047169811320755,0.582602098946378,0.0723420794934289,0.14548622277221676,0.07209424294993343,0.031475849769873394,0.11293076534285527
Llama-3,Qwen3,Llama,Qwen,2024Q2,2025Q2,0,1,0,1,0.03980970043914766,0.34531886024423336,0.551462621885157,0.5145931480851397,0.03980970043914766,0.07990351882028364,0.03943779737612219,-0.0037828356533721194,0.08108738003319294
Llama-3,Qwen3.5,Llama,Qwen,2024Q2,2026Q1,0,1,0,1,0.08342732722979093,0.3752549286199864,0.573208722741433,0.5463525841270737,0.08342732722979093,0.16617544868569237,0.08303566083295082,0.0428147167698971,0.12671528585006603
Llama-3,Qwen3.6,Llama,Qwen,2024Q2,2026Q2,0,1,0,1,0.07735480883030482,0.3765182186234818,0.5693877551020409,0.5474799620240606,0.07735480883030482,0.1541262717413873,0.07710747103475835,0.03334308506708103,0.11602269106292894
Llama-3.1,Llama-3.2,Llama,Llama,2024Q3,2024Q3,1,0,1,0,0.029887623076091382,0.3275503122831367,0.5075268817204301,0.49365525609872657,0.029887623076091382,0.059873143651357943,0.029845516164235333,-0.01058134304725157,0.07477625499697323
Llama-3.1,Llama-3.3,Llama,Llama,2024Q3,2024Q4,1,0,0,1,0.09271272374920468,0.34820143884892085,0.5432098765432098,0.5171657443883758,0.09271272374920468,0.18491049157892414,0.09231806537514012,0.04406102947364678,0.13897355274459355
Llama-3.1,Llama-4,Llama,Llama,2024Q3,2025Q2,1,0,0,1,0.06545455627258845,0.3518390006939625,0.5253886010362694,0.5205561044785242,0.06545455627258845,0.1304392915334619,0.06544393914379071,0.015767386377739716,0.1042528185111559
Llama-3.1,Ministral-3,Llama,Mistral,2024Q3,2025Q4,0,1,0,1,0.04867890129066173,0.30830903790087466,0.520935960591133,0.4734625075042982,0.04867890129066173,0.09887400617186919,0.047957271439520666,0.007472374379708837,0.08981364912625979
Llama-3.1,Mistral-7B,Llama,Mistral,2024Q3,2023Q3,0,1,0,1,0.09145206361140283,0.2922837100545596,0.5555555555555556,0.4603653435871639,0.09145206361140283,0.19162373275718797,0.08695542874380963,0.044461358392404976,0.13805608980850823
Llama-3.1,Mistral-Large-2,Llama,Mistral,2024Q3,2024Q3,0,1,1,0,0.05605040077808959,0.31985559566787003,0.5242603550295858,0.4860697709757998,0.05605040077808959,0.11309943312394669,0.05551127220225304,0.009345438627969473,0.10156657524881207
Llama-3.1,Mistral-Large-3,Llama,Mistral,2024Q3,2025Q4,0,1,0,1,0.04406196926271819,0.2856071964017991,0.5204918032786885,0.4491513157326772,0.04406196926271819,0.09126799814212726,0.04263825991215973,-0.0020656921271299065,0.08544312912400506
Llama-3.1,Mistral-Medium-3,Llama,Mistral,2024Q3,2025Q2,0,1,0,1,0.024477624835710567,0.28,0.5073825503355704,0.441709667477033,0.024477624835710567,0.05059488813109987,0.02376803442925085,-0.016429314772478075,0.06817172148996473
Llama-3.1,Mistral-Medium-3.5,Llama,Mistral,2024Q3,2026Q2,0,1,0,1,0.09203034535438538,0.37206085753803597,0.5473041709053916,0.5423610314713273,0.09203034535438538,0.18254190248905447,0.09201543573759258,0.042835290140463216,0.13867249387508335
Llama-3.1,Mistral-Small-2,Llama,Mistral,2024Q3,2024Q3,0,1,1,0,0.04197557526273785,0.33402922755741127,0.5139186295503212,0.5009461467028096,0.04197557526273785,0.08399083838412201,0.04192503989476178,-0.0026922178035528655,0.08929320527028793
Llama-3.1,Mistral-Small-3,Llama,Mistral,2024Q3,2025Q1,0,1,0,1,0.03832535140662931,0.33769813921433495,0.511482254697286,0.5049362688567627,0.03832535140662931,0.07661275798724922,0.03831335573599533,-0.007118049066305292,0.07880497379387033
Llama-3.1,Mistral-Small-3.1,Llama,Mistral,2024Q3,2025Q1,0,1,0,1,0.05037538716185131,0.35680433310765064,0.5361139369277721,0.5260426843331136,0.05037538716185131,0.10053605118939477,0.05033902896665899,0.006267728671322128,0.09570386865243481
Llama-3.1,Mistral-Small-3.2,Llama,Mistral,2024Q3,2025Q2,0,1,0,1,0.07156702610540681,0.27634660421545665,0.5429447852760736,0.4421836754516624,0.07156702610540681,0.1517847445968939,0.06748323079337352,0.02649603598992966,0.11253963005704767
Llama-3.1,Mistral-Small-4,Llama,Mistral,2024Q3,2026Q1,0,1,0,1,0.06986604310292005,0.37094594594594593,0.5584944048830112,0.541414326134579,0.06986604310292005,0.1392359600780561,0.06972747311602316,0.027088919112406146,0.11600696262034803
Llama-3.1,Mixtral-8x22B,Llama,Mistral,2024Q3,2024Q2,0,1,0,1,0.10165409866214553,0.3315946348733234,0.5534825870646766,0.5005589462197959,0.10165409866214553,0.2050984459370473,0.10000120401176729,0.056459753104239105,0.14594892246157584
Llama-3.1,Mixtral-8x7B,Llama,Mistral,2024Q3,2023Q4,0,1,0,1,0.08504646017002877,0.3689655172413793,0.5442522889114955,0.5390675161736819,0.08504646017002877,0.16889720457786622,0.08503110894229592,0.043578152217678,0.1250193607953975
Llama-3.1,Phi-1,Llama,Phi,2024Q3,2023Q2,0,1,0,1,0.07210996544558344,0.3201174743024963,0.5349693251533743,0.48711435252753804,0.07210996544558344,0.1459480391611618,0.07107854201463613,0.02935943510451913,0.11552578930205774
Llama-3.1,Phi-1.5,Llama,Phi,2024Q3,2023Q3,0,1,0,1,0.072420620555449,0.3674164962508521,0.5483214649033571,0.5374947039525484,0.072420620555449,0.1441526296190831,0.07236270618188298,0.028450652783060044,0.11518254721914985
Llama-3.1,Phi-2,Llama,Phi,2024Q3,2023Q4,0,1,0,1,0.05634492618231456,0.32762312633832974,0.5233751425313569,0.4943518115191666,0.05634492618231456,0.11318229943741864,0.05602615068107412,0.011467127783262473,0.1031698318448113
Llama-3.1,Phi-3,Llama,Phi,2024Q3,2024Q2,0,1,0,1,0.03910835542071756,0.34847457627118644,0.5228891149542217,0.5168771932375573,0.03910835542071756,0.07811057974662304,0.039098012002775684,-0.003062363314042863,0.07798830067439728
Llama-3.1,Phi-3.5,Llama,Phi,2024Q3,2024Q3,0,1,1,0,0.06362397430393744,0.36560595802301965,0.5493387589013224,0.5356199338580905,0.06362397430393744,0.1268358662735256,0.06354127314412261,0.01646497496667589,0.10673780604952005
Llama-3.1,Phi-4,Llama,Phi,2024Q3,2024Q4,0,1,0,1,0.06774317268344925,0.39299610894941633,0.6164801627670397,0.5662821894984853,0.06774317268344925,0.13681390809988306,0.06661813612816052,0.024737035733904005,0.11240106325028504
Llama-3.1,Phi-4-reasoning-plus,Llama,Phi,2024Q3,2025Q2,0,1,0,1,0.04757523635744578,0.3578167115902965,0.5401831129196337,0.5272030493027463,0.04757523635744578,0.09500287742183004,0.04751815012633119,0.004994551901549851,0.09520762591102067
Llama-3.1,Phi-4-reasoning-vision-15B,Llama,Phi,2024Q3,2026Q1,0,1,0,1,0.07101105257648738,0.3728927848954821,0.5625635808748728,0.5435433500944642,0.07101105257648738,0.14154693242776517,0.07083717570469017,0.028295263575182396,0.11807015366567238
Llama-3.1,Qwen-7B,Llama,Qwen,2024Q3,2023Q3,0,1,0,1,0.056868029528111035,0.33848314606741575,0.5222101841820151,0.5060220349684214,0.056868029528111035,0.11370651840352365,0.05676530578527297,0.01433086713240109,0.10163282521489465
Llama-3.1,Qwen1.5,Llama,Qwen,2024Q3,2024Q1,0,1,0,1,0.0945840679299997,0.4075520833333333,0.6368260427263479,0.5814878861909748,0.0945840679299997,0.19070682640376319,0.09276072910134471,0.0519643764058165,0.1357932262831194
Llama-3.1,Qwen2,Llama,Qwen,2024Q3,2024Q2,0,1,0,1,0.09072957183995073,0.34816941852117733,0.5418994413407822,0.5170749064214409,0.09072957183995073,0.18094569523140952,0.09037632173429587,0.046584347358189095,0.13466010145838128
Llama-3.1,Qwen2.5,Llama,Qwen,2024Q3,2024Q3,0,1,1,0,0.07417626409853405,0.39161755075311067,0.6083418107833164,0.5644056766353737,0.07417626409853405,0.1491263350761943,0.0732372053861977,0.03251384858025935,0.12139696130885755
Llama-3.1,Qwen3,Llama,Qwen,2024Q3,2025Q2,0,1,0,1,0.05486178410897533,0.3375438596491228,0.5211267605633803,0.5049721967215989,0.05486178410897533,0.10972015752549358,0.054762684353819195,0.007059399554870868,0.09420713802068541
Llama-3.1,Qwen3.5,Llama,Qwen,2024Q3,2026Q1,0,1,0,1,0.07743520508443594,0.35704323570432356,0.5316718587746625,0.5262353983714058,0.07743520508443594,0.15406012986521656,0.07741969698940641,0.030539866136946803,0.12086745873261541
Llama-3.1,Qwen3.6,Llama,Qwen,2024Q3,2026Q2,0,1,0,1,0.06668297238672273,0.35566298342541436,0.5255102040816326,0.5247076937573331,0.06668297238672273,0.13281530185295876,0.06668267210851683,0.02101043708216574,0.11071662778732598
Llama-3.2,Llama-3.3,Llama,Llama,2024Q3,2024Q4,1,0,0,1,0.057855794472486614,0.3214804063860668,0.49719416386083054,0.4866574766296249,0.057855794472486614,0.11619899457589494,0.05781109868295084,0.018915980426326535,0.09729948045893924
Llama-3.2,Llama-4,Llama,Llama,2024Q3,2025Q2,1,0,0,1,0.05872995995512278,0.33733239237826396,0.513978494623656,0.5045715572683982,0.05872995995512278,0.11738218677701194,0.05869379980953324,0.0147655385620689,0.10384020842117848
Llama-3.2,Ministral-3,Llama,Mistral,2024Q3,2025Q4,0,1,0,1,0.07638607250706464,0.31273549359457425,0.5110837438423645,0.47756073046733644,0.07638607250706464,0.1547080103359173,0.07583802845446072,0.03515827883332082,0.12062216234045696
Llama-3.2,Mistral-7B,Llama,Mistral,2024Q3,2023Q3,0,1,0,1,0.06386513912317228,0.2727993655828707,0.5096296296296297,0.4341752688466451,0.06386513912317228,0.13443199414523563,0.06165259657201322,0.0202660945283134,0.1036603223364829
Llama-3.2,Mistral-Large-2,Llama,Mistral,2024Q3,2024Q3,0,1,1,0,0.08335945336728634,0.32363907531692765,0.5136094674556213,0.48957575322513325,0.08335945336728634,0.1677002911023921,0.08305110448364753,0.03645024187260921,0.12330079868686757
Llama-3.2,Mistral-Large-3,Llama,Mistral,2024Q3,2025Q4,0,1,0,1,0.05539741711593423,0.2833976833976834,0.5013661202185792,0.4448043742051813,0.05539741711593423,0.11468453137453417,0.054257877787289514,0.01165997288571514,0.09610610357654337
Llama-3.2,Mistral-Medium-3,Llama,Mistral,2024Q3,2025Q2,0,1,0,1,0.08620429236339074,0.3014763014763015,0.5208053691275167,0.46613543098877713,0.08620429236339074,0.176862963640463,0.08466120246398214,0.04029337923141161,0.13538305112913834
Llama-3.2,Mistral-Medium-3.5,Llama,Mistral,2024Q3,2026Q2,0,1,0,1,0.0772595568945057,0.35318850735809393,0.5419354838709678,0.5223625381377555,0.0772595568945057,0.15398170680540404,0.07706460547761654,0.03770544418198053,0.1231143563051925
Llama-3.2,Mistral-Small-2,Llama,Mistral,2024Q3,2024Q3,0,1,1,0,0.07171188527013035,0.33715925394548063,0.5053763440860215,0.5042930066256222,0.07171188527013035,0.1432585397182194,0.0717113062348048,0.030598728032653025,0.11442682423109062
Llama-3.2,Mistral-Small-3,Llama,Mistral,2024Q3,2025Q1,0,1,0,1,0.057250830381294214,0.3352192362093352,0.5096774193548387,0.5021738721651889,0.057250830381294214,0.11447073834228075,0.057228251058110954,0.014285382879611407,0.10625418087576843
Llama-3.2,Mistral-Small-3.1,Llama,Mistral,2024Q3,2025Q1,0,1,0,1,0.09071247371591672,0.363382250174703,0.5591397849462365,0.5336407652888813,0.09071247371591672,0.18047437610963712,0.09033720430966474,0.045542036274698335,0.1311701568190261
Llama-3.2,Mistral-Small-3.2,Llama,Mistral,2024Q3,2025Q2,0,1,0,1,0.05521843917020562,0.26256983240223464,0.504601226993865,0.42250380628301576,0.05521843917020562,0.1173940520953156,0.052929359189865244,0.010477513304259603,0.10004634439769736
Llama-3.2,Mistral-Small-4,Llama,Mistral,2024Q3,2026Q1,0,1,0,1,0.04939331978813118,0.3488054607508532,0.5494623655913978,0.5180999896271272,0.04939331978813118,0.0989247311827957,0.049062020294651267,0.006152212390603726,0.08577250587889314
Llama-3.2,Mixtral-8x22B,Llama,Mistral,2024Q3,2024Q2,0,1,0,1,0.04526688760030846,0.29596412556053814,0.4925373134328358,0.45795803925664214,0.04526688760030846,0.09224538773061347,0.04489597274607626,-0.0013824030520799833,0.08583163423835267
Llama-3.2,Mixtral-8x7B,Llama,Mistral,2024Q3,2023Q4,0,1,0,1,0.048258474735075114,0.33980582524271846,0.5268817204301075,0.5075989849789393,0.048258474735075114,0.09653098054942852,0.04813326134341199,0.007643740831004747,0.09257319375626169
Llama-3.2,Phi-1,Llama,Phi,2024Q3,2023Q2,0,1,0,1,0.04901421475953231,0.30029806259314457,0.49447852760736194,0.46289742776327547,0.04901421475953231,0.09962720143977374,0.04868041132668044,0.009274887751622461,0.09368381291400882
Llama-3.2,Phi-1.5,Llama,Phi,2024Q3,2023Q3,0,1,0,1,0.028687942118136463,0.3349282296650718,0.5268817204301075,0.5023620093874627,0.028687942118136463,0.05749020395860545,0.028564011940775267,-0.01393345098115047,0.07303390071995661
Llama-3.2,Phi-2,Llama,Phi,2024Q3,2023Q4,0,1,0,1,0.06100170752088194,0.31994156318480643,0.49942987457240595,0.4849900620450773,0.06100170752088194,0.12265266082548348,0.06091447361784963,0.018655283394945918,0.10169881447508605
Llama-3.2,Phi-3,Llama,Phi,2024Q3,2024Q2,0,1,0,1,0.07861425303891745,0.3547935619314206,0.5451612903225806,0.5241643678147424,0.07861425303891745,0.1566601541430438,0.0783870774274805,0.03216739987859603,0.12321806232286003
Llama-3.2,Phi-3.5,Llama,Phi,2024Q3,2024Q3,0,1,1,0,0.06457564855651954,0.35354927636113026,0.5516129032258065,0.5231372215466438,0.06457564855651954,0.12904544853215313,0.06422713940820857,0.019526375297983598,0.10830197131962781
Llama-3.2,Phi-4,Llama,Phi,2024Q3,2024Q4,0,1,0,1,0.06357520225414293,0.3764783180026281,0.6161290322580645,0.5504909517594162,0.06357520225414293,0.12890581529064088,0.06183579654984913,0.02080376633295025,0.1052325786363806
Llama-3.2,Phi-4-reasoning-plus,Llama,Phi,2024Q3,2025Q2,0,1,0,1,0.04637745738082862,0.3447566826593557,0.5408602150537635,0.5134364088211338,0.04637745738082862,0.092850286944334,0.046136653895274646,0.006223792122633587,0.09109640680400719
Llama-3.2,Phi-4-reasoning-vision-15B,Llama,Phi,2024Q3,2026Q1,0,1,0,1,0.10310748436842425,0.3751733703190014,0.5817204301075268,0.5466905983645085,0.10310748436842425,0.2049911584964255,0.10233035438523078,0.0623512145919107,0.14721549245097856
Llama-3.2,Qwen-7B,Llama,Qwen,2024Q3,2023Q3,0,1,0,1,0.04988008234367531,0.32451751250893496,0.49187432286023836,0.4900196864363851,0.04988008234367531,0.10000040314615258,0.049878846985250434,0.004505984733152075,0.094144083281287
Llama-3.2,Qwen1.5,Llama,Qwen,2024Q3,2024Q1,0,1,0,1,0.015823757237143132,0.3580167417900837,0.5978494623655914,0.5309778623538013,0.015823757237143132,0.03225109753413051,0.015337817151096693,-0.028559440428892535,0.0557211433479092
Llama-3.2,Qwen2,Llama,Qwen,2024Q3,2024Q2,0,1,0,1,0.06012906189163283,0.32342277012327775,0.4983240223463687,0.48885703207933895,0.06012906189163283,0.1206800975961091,0.060091673802447974,0.020258365348258138,0.10185001625978288
Llama-3.2,Qwen2.5,Llama,Qwen,2024Q3,2024Q3,0,1,1,0,0.07488061234492362,0.3776595744680851,0.610752688172043,0.5511550734210143,0.07488061234492362,0.15104715678343505,0.07321227003584373,0.030296541589915287,0.11693069423667196
Llama-3.2,Qwen3,Llama,Qwen,2024Q3,2025Q2,0,1,0,1,0.07602162922808486,0.33694083694083693,0.5059588299024919,0.5040510871493212,0.07602162922808486,0.1518681733639172,0.0760197464332753,0.03215836875625546,0.11844224391228299
Llama-3.2,Qwen3.5,Llama,Qwen,2024Q3,2026Q1,0,1,0,1,0.06461262930172508,0.33970276008492567,0.5161290322580645,0.5072086127289732,0.06461262930172508,0.12904970848109634,0.06457725509068474,0.020875168058655635,0.10682887329913114
Llama-3.2,Qwen3.6,Llama,Qwen,2024Q3,2026Q2,0,1,0,1,0.03469202190566839,0.3291579679888657,0.5086021505376344,0.4954577528935722,0.03469202190566839,0.06947819067546455,0.034648507911075474,-0.007995449241888362,0.07844228325569395
Llama-3.3,Llama-4,Llama,Llama,2024Q4,2025Q2,1,0,0,1,0.05454320088246644,0.32666190135811296,0.5129068462401796,0.49284878628936857,0.05454320088246644,0.109436126746767,0.05439250741579139,0.012116131709763814,0.09470966950736905
